거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
"    28,500",2007,2013, 남산동,반월당삼정그린코아,7,1~10,102.64,665,27110,26
"    25,200",2008,2013, 남산동,남산휴먼시아2단지,7,11~20,76.99,2991,27110,10
"     6,200",1992,2013, 남산동,까치,7,11~20,33.06,2482-1,27110,9
"    24,000",2005,2013, 남산동,남산그린타운,7,11~20,84.96,2937-1,27110,4
"    20,750",2005,2013, 남산동,남산그린타운,7,11~20,69.24,2937-1,27110,6
"    27,500",2007,2013, 남산동,반월당삼정그린코아,7,11~20,102.64,665,27110,16
"    17,300",1992,2013, 남산동,송림맨션,7,21~31,84.97,2434,27110,12
"    16,300",1993,2013, 남산동,보성황실타운,7,21~31,59.96,2466-1,27110,2
"    21,800",2006,2013, 대봉동,대봉화성파크드림,7,1~10,79.74,152-24,27110,12
"    30,000",2006,2013, 대봉동,대봉화성파크드림,7,1~10,110.97,152-24,27110,13
"    30,000",2007,2013, 대봉동,센트로팰리스,7,1~10,80.71,60-10,27110,23
"    24,000",1986,2013, 대봉동,청운맨션,7,1~10,128.07,44-10,27110,6
"    39,450",2007,2013, 대봉동,센트로팰리스,7,11~20,153.05,60-10,27110,25
"    13,500",1978,2013, 대봉동,청구맨션,7,21~31,72.6,55-3,27110,11
"    24,000",1986,2013, 대봉동,청운맨션,7,21~31,122.22,44-10,27110,3
"     5,700",1979,2013, 동인동1가,동인태평78,8,1~10,46.15,116,27110,3
"     6,900",1979,2013, 동인동1가,동인태평78,8,21~31,63.5,116,27110,5
"    14,850",2005,2013, 삼덕동2가,삼덕인베스트,8,21~31,93.18,149-120,27110,6
"    15,500",2005,2013, 삼덕동2가,삼덕인베스트,8,21~31,122.69,149-120,27110,3
"    30,000",2013,2013, 삼덕동3가,삼덕청아람,8,21~31,84.61,383,27110,6
"    21,000",2006,2013, 봉산동,봉산뜨란채,8,1~10,59.38,110,27110,19
"    26,300",2006,2013, 봉산동,봉산뜨란채,8,11~20,84.6,110,27110,13
"    26,300",2006,2013, 봉산동,봉산뜨란채,8,21~31,84.6,110,27110,19
"     6,000",1976,2013, 도원동,도원,8,21~31,38.91,3-5,27110,4
"    13,000",2003,2013, 수창동,경진테크빌(102동),8,11~20,84.9,40-11,27110,3
"     6,800",1979,2013, 대신동,광명,8,11~20,54.74,1535,27110,5
"    10,500",1979,2013, 대신동,광명,8,11~20,59.24,1535,27110,5
"    31,800",2006,2013, 대신동,태왕아너스스카이,8,21~31,106.97,305-1,27110,26
"    34,000",2006,2013, 대신동,태왕아너스스카이,8,21~31,162.05,305-1,27110,12
"    16,850",1993,2013, 남산동,보성황실타운,8,1~10,59.96,2466-1,27110,13
"    17,900",2005,2013, 남산동,남산그린타운,8,1~10,53.41,2937-1,27110,7
"    26,900",2008,2013, 남산동,남산휴먼시아2단지,8,1~10,84.93,2991,27110,11
"    18,600",1993,2013, 남산동,보성황실타운,8,1~10,84.99,2466-1,27110,15
"    17,000",1993,2013, 남산동,보성황실타운,8,1~10,59.96,2466-1,27110,18
"    16,400",1993,2013, 남산동,보성황실타운,8,11~20,59.96,2466-1,27110,6
"    12,500",1992,2013, 남산동,까치,8,11~20,59.66,2482-1,27110,8
"    18,400",2005,2013, 남산동,남산그린타운,8,11~20,53.41,2937-1,27110,19
"    29,400",2008,2013, 남산동,남산휴먼시아2단지,8,11~20,84.99,2991,27110,25
"    18,200",2005,2013, 남산동,남산그린타운,8,21~31,53.41,2937-1,27110,7
"    19,500",1993,2013, 남산동,보성황실타운,8,21~31,84.99,2466-1,27110,8
"    16,700",1993,2013, 남산동,보성황실타운,8,21~31,59.96,2466-1,27110,11
"    33,800",2008,2013, 남산동,남산휴먼시아2단지,8,21~31,108.63,2991,27110,10
"    12,000",1992,2013, 남산동,까치,8,21~31,59.81,2482-1,27110,4
"    25,850",2006,2013, 남산동,허브스카이,8,21~31,99.92,654-1,27110,25
"     8,500",2003,2013, 남산동,심미한마음,8,21~31,57.51,2483-1,27110,10
"    17,500",2005,2013, 남산동,남산그린타운,8,21~31,53.41,2937-1,27110,5
"    16,900",1993,2013, 남산동,보성황실타운,8,21~31,59.96,2466-1,27110,4
"    13,450",1992,2013, 남산동,까치,8,21~31,53.6,2482-1,27110,4
"    20,500",2005,2013, 남산동,남산그린타운,8,21~31,69.24,2937-1,27110,16
"    27,500",1993,2013, 남산동,보성황실타운,8,21~31,134.96,2466-1,27110,20
"    16,200",1993,2013, 남산동,보성황실타운,8,21~31,59.96,2466-1,27110,5
"    21,800",1986,2013, 대봉동,청운맨션,8,11~20,105.11,44-10,27110,3
"    23,400",2006,2013, 대봉동,대봉화성파크드림,8,11~20,84.05,152-24,27110,11
"    25,000",1982,2013, 대봉동,한양가든테라스,8,11~20,175.5,24-34,27110,8
"    13,400",2000,2013, 대봉동,아트빌,8,11~20,78.58,44-13,27110,4
"    35,039",2007,2013, 대봉동,센트로팰리스,8,11~20,153.05,60-10,27110,9
"    22,500",2006,2013, 대봉동,대봉화성파크드림,8,21~31,79.74,152-24,27110,14
"    29,900",2007,2013, 대봉동,센트로팰리스,8,21~31,80.74,60-10,27110,16
"    25,250",2006,2013, 대봉동,대봉화성파크드림,8,21~31,84.05,152-24,27110,15
"    22,500",2006,2013, 대봉동,대봉화성파크드림,8,21~31,84.05,152-24,27110,3
"     5,000",1979,2013, 동인동1가,동인태평78,9,1~10,63.5,116,27110,5
"     5,100",1979,2013, 동인동1가,동인태평78,9,1~10,46.15,116,27110,1
"     4,900",1979,2013, 동인동1가,동인태평78,9,11~20,46.15,116,27110,4
"     7,470",1979,2013, 동인동1가,동인태평78,9,21~30,63.5,116,27110,5
"     5,970",1979,2013, 동인동1가,동인태평78,9,21~30,46.15,116,27110,4
"    24,800",2009,2013, 동인동4가,동인동삼정그린코아,9,11~20,84.73,220,27110,17
"    28,250",2009,2013, 동인동4가,동인동삼정그린코아,9,21~30,107.9,220,27110,4
"    25,300",2009,2013, 동인동4가,동인동삼정그린코아,9,21~30,85,220,27110,19
"    16,400",2005,2013, 삼덕동2가,삼덕인베스트,9,11~20,93.18,149-120,27110,6
"    25,200",2006,2013, 봉산동,봉산뜨란채,9,21~30,84.6,110,27110,6
"     9,800",1985,2013, 태평로1가,태평라이프,9,11~20,54.6,1-187,27110,6
"    10,730",1985,2013, 태평로1가,태평라이프,9,21~30,62.79,1-187,27110,6
"    32,900",2007,2013, 계산동2가,미소시티,9,1~10,118.42,100,27110,22
"    35,500",2007,2013, 계산동2가,미소시티,9,21~30,138.16,100,27110,15
"    15,000",1985,2013, 대신동,동서,9,1~10,83.06,1450,27110,2
"    41,500",2006,2013, 대신동,태왕아너스스카이,9,11~20,191.39,305-1,27110,10
"    34,000",2006,2013, 대신동,태왕아너스스카이,9,11~20,162.05,305-1,27110,11
"    28,000",2006,2013, 대신동,태왕아너스스카이,9,11~20,84.93,305-1,27110,23
"    31,300",2006,2013, 대신동,태왕아너스스카이,9,21~30,106.97,305-1,27110,28
"    11,700",1985,2013, 대신동,동서,9,21~30,65.06,1450,27110,2
"    34,000",2006,2013, 대신동,태왕아너스스카이,9,21~30,131.34,305-1,27110,16
"    35,500",2006,2013, 대신동,태왕아너스스카이,9,21~30,162.05,305-1,27110,19
"    10,600",1984,2013, 달성동,금오맨션,9,11~20,74.82,118-3,27110,8
"    18,250",2005,2013, 남산동,남산그린타운,9,1~10,53.41,2937-1,27110,11
"    17,400",2005,2013, 남산동,남산그린타운,9,1~10,53.41,2937-1,27110,10
"    17,000",2005,2013, 남산동,남산그린타운,9,1~10,53.41,2937-1,27110,2
"    28,800",2007,2013, 남산동,반월당삼정그린코아,9,1~10,102.64,665,27110,7
"    16,400",2005,2013, 남산동,남산그린타운,9,1~10,53.41,2937-1,27110,7
"    29,700",2006,2013, 남산동,허브스카이,9,1~10,139.07,654-1,27110,26
"    27,700",2005,2013, 남산동,남산그린타운,9,11~20,110.07,2937-1,27110,6
"    13,500",1992,2013, 남산동,송림맨션,9,21~30,59.99,2434,27110,11
"    23,100",2006,2013, 남산동,허브스카이,9,21~30,84.88,654-1,27110,25
"    30,000",2006,2013, 남산동,허브스카이,9,21~30,151.32,654-1,27110,8
"    26,350",2008,2013, 남산동,남산휴먼시아2단지,9,21~30,76.99,2991,27110,15
"    28,800",2008,2013, 남산동,남산휴먼시아2단지,9,21~30,84.99,2991,27110,9
"    23,000",2006,2013, 대봉동,대봉화성파크드림,9,1~10,84.05,152-24,27110,4
"    29,700",2007,2013, 대봉동,센트로팰리스,9,1~10,80.71,60-10,27110,14
"    24,300",1986,2013, 대봉동,청운맨션,9,1~10,128.07,44-10,27110,4
"    38,300",2007,2013, 대봉동,센트로팰리스,9,1~10,153.05,60-10,27110,14
"    23,800",2006,2013, 대봉동,대봉화성파크드림,9,1~10,84.05,152-24,27110,9
"    24,300",1986,2013, 대봉동,청운맨션,9,11~20,122.22,44-10,27110,7
"    30,000",2006,2013, 대봉동,대봉화성파크드림,9,11~20,110.97,152-24,27110,12
"    40,800",2007,2013, 대봉동,센트로팰리스,9,11~20,129.19,60-10,27110,32
"    12,450",1973,2013, 대봉동,대봉맨션,9,11~20,74.35,55-146,27110,6
"    15,900",1981,2013, 대봉동,삼익맨션,9,21~30,84.66,44-4,27110,3
"    26,000",1986,2013, 대봉동,청운맨션,9,21~30,122.22,44-10,27110,11
"    25,500",2006,2013, 대봉동,대봉화성파크드림,9,21~30,84.05,152-24,27110,7
"    23,000",1986,2013, 대봉동,청운맨션,9,21~30,105.11,44-10,27110,4
"     6,700",1979,2013, 동인동1가,동인태평78,10,1~10,46.15,116,27110,2
"     5,150",1979,2013, 동인동1가,동인태평78,10,1~10,46.15,116,27110,5
"     5,900",1979,2013, 동인동1가,동인태평78,10,1~10,46.15,116,27110,5
"    16,800",2003,2013, 동인동1가,대흥아트,10,1~10,84.63,217,27110,5
"    11,000",1997,2013, 동인동1가,시티타운,10,11~20,51.87,33-1,27110,10
"     7,900",1979,2013, 동인동1가,동인태평78,10,21~31,63.5,116,27110,5
"    18,000",1977,2013, 동인동3가,삼익맨션,10,1~10,125.16,192,27110,2
"     6,500",1984,2013, 동인동3가,동삼(88-0),10,11~20,45.23,88,27110,2
"    17,000",1992,2013, 동인동3가,동인(341-2),10,11~20,137.82,341-2,27110,3
"    27,500",2009,2013, 동인동4가,동인동삼정그린코아,10,21~31,107.9,220,27110,8
"    27,000",2009,2013, 동인동4가,동인동삼정그린코아,10,21~31,107.9,220,27110,6
"    14,700",2001,2013, 삼덕동2가,홍길,10,1~10,90.66,29-57,27110,4
"    31,400",2013,2013, 삼덕동3가,삼덕청아람,10,11~20,84.75,383,27110,18
"    25,500",2006,2013, 봉산동,봉산뜨란채,10,1~10,84.6,110,27110,7
"    10,600",1985,2013, 태평로1가,태평라이프,10,1~10,54.6,1-187,27110,7
"     8,200",1978,2013, 태평로1가,태평,10,21~31,48.6,23-1,27110,2
"    35,500",2007,2013, 계산동2가,미소시티,10,1~10,138.16,100,27110,23
"    27,400",2006,2013, 대신동,태왕아너스스카이,10,1~10,84.93,305-1,27110,16
"    30,000",2006,2013, 대신동,태왕아너스스카이,10,11~20,131.34,305-1,27110,2
"    39,500",2006,2013, 대신동,태왕아너스스카이,10,11~20,191.39,305-1,27110,12
"    12,350",1985,2013, 대신동,동서,10,11~20,65.06,1450,27110,4
"    16,000",1985,2013, 대신동,동서,10,21~31,83.06,1450,27110,1
"    28,000",2008,2013, 남산동,남산휴먼시아2단지,10,1~10,84.99,2991,27110,17
"    12,000",1992,2013, 남산동,까치,10,1~10,53.6,2482-1,27110,12
"    13,800",1992,2013, 남산동,송림맨션,10,1~10,59.99,2434,27110,13
"    24,700",2005,2013, 남산동,남산그린타운,10,1~10,84.96,2937-1,27110,22
"    16,800",1993,2013, 남산동,보성황실타운,10,1~10,59.96,2466-1,27110,17
"    30,500",1993,2013, 남산동,보성황실타운,10,1~10,217.38,2466-1,27110,14
"    13,200",1992,2013, 남산동,까치,10,1~10,59.81,2482-1,27110,7
"    27,500",2008,2013, 남산동,남산휴먼시아2단지,10,1~10,76.99,2991,27110,18
"    22,000",2005,2013, 남산동,남산그린타운,10,11~20,69.24,2937-1,27110,7
"    24,900",2006,2013, 남산동,허브스카이,10,11~20,99.92,654-1,27110,14
"    17,750",1993,2013, 남산동,보성황실타운,10,11~20,59.96,2466-1,27110,9
"    26,000",2005,2013, 남산동,남산그린타운,10,11~20,84.96,2937-1,27110,23
"    29,770",2007,2013, 남산동,반월당삼정그린코아,10,11~20,102.64,665,27110,20
"    13,400",1992,2013, 남산동,송림맨션,10,11~20,59.99,2434,27110,8
"     5,500",1975,2013, 남산동,남문시장2지구,10,11~20,68.03,699-7,27110,6
"    26,000",2008,2013, 남산동,남산휴먼시아2단지,10,11~20,84.99,2991,27110,19
"    28,900",2008,2013, 남산동,남산휴먼시아2단지,10,11~20,84.99,2991,27110,11
"    11,700",1992,2013, 남산동,까치,10,21~31,53.6,2482-1,27110,2
"    29,000",2008,2013, 남산동,남산휴먼시아2단지,10,21~31,84.99,2991,27110,17
"    16,800",1993,2013, 남산동,보성황실타운,10,21~31,59.96,2466-1,27110,17
"    11,000",2003,2013, 남산동,심미한마음,10,21~31,53.82,2483-1,27110,1
"    25,850",2005,2013, 남산동,남산그린타운,10,21~31,84.96,2937-1,27110,17
"    29,500",1993,2013, 남산동,보성황실타운,10,21~31,163.72,2466-1,27110,15
"    19,500",1993,2013, 남산동,보성황실타운,10,21~31,84.99,2466-1,27110,12
"    29,300",2008,2013, 남산동,남산휴먼시아2단지,10,21~31,84.99,2991,27110,23
"    17,800",2005,2013, 남산동,남산그린타운,10,21~31,53.41,2937-1,27110,1
"    20,300",1993,2013, 남산동,보성황실타운,10,21~31,84.99,2466-1,27110,16
"    25,900",2007,2013, 남산동,반월당삼정그린코아,10,21~31,84.97,665,27110,25
"    24,100",2006,2013, 남산동,허브스카이,10,21~31,99.92,654-1,27110,5
"    18,000",1993,2013, 남산동,보성황실타운,10,21~31,84.99,2466-1,27110,1
"    19,500",1993,2013, 남산동,보성황실타운,10,21~31,84.99,2466-1,27110,13
"     9,000",2003,2013, 남산동,현서그린,10,21~31,84.59,2210-8,27110,2
"    26,000",1993,2013, 남산동,보성황실타운,10,21~31,134.96,2466-1,27110,18
"    17,150",1993,2013, 남산동,보성황실타운,10,21~31,59.96,2466-1,27110,10
"    12,400",1992,2013, 남산동,까치,10,21~31,53.6,2482-1,27110,13
"    26,900",2008,2013, 남산동,남산휴먼시아2단지,10,21~31,76.99,2991,27110,17
"    19,000",1986,2013, 대봉동,청운맨션,10,1~10,84.93,44-10,27110,5
"    15,000",1981,2013, 대봉동,삼익맨션,10,1~10,84.66,44-4,27110,3
"    36,478",2007,2013, 대봉동,센트로팰리스,10,1~10,153.05,60-10,27110,23
"    23,000",2006,2013, 대봉동,대봉화성파크드림,10,1~10,79.74,152-24,27110,7
"    39,691",2007,2013, 대봉동,센트로팰리스,10,1~10,179.46,60-10,27110,5
"    23,000",2006,2013, 대봉동,대봉화성파크드림,10,11~20,84.05,152-24,27110,10
"    30,700",2007,2013, 대봉동,센트로팰리스,10,11~20,80.71,60-10,27110,18
"    23,300",2006,2013, 대봉동,대봉화성파크드림,10,11~20,84.05,152-24,27110,7
"    31,500",2007,2013, 대봉동,센트로팰리스,10,21~31,80.74,60-10,27110,16
"    29,800",2007,2013, 대봉동,센트로팰리스,10,21~31,80.71,60-10,27110,24
"    36,213",2007,2013, 대봉동,센트로팰리스,10,21~31,153.05,60-10,27110,22
"    36,450",2007,2013, 대봉동,센트로팰리스,10,21~31,153.05,60-10,27110,24
"    14,000",2007,2013, 동인동1가,삼승슈퍼타워,11,21~30,83.5,362,27110,3
"     5,400",1984,2013, 동인동3가,동삼(88-0),11,1~10,37.13,88,27110,2
"    25,500",2009,2013, 동인동4가,동인동삼정그린코아,11,21~30,84.73,220,27110,5
"    15,000",1979,2013, 삼덕동2가,아진맨션,11,1~10,162.25,208-4,27110,1
"    29,700",2013,2013, 삼덕동3가,삼덕청아람,11,1~10,84.8,383,27110,2
"    32,000",2007,2013, 계산동2가,미소시티,11,21~30,134.27,100,27110,8
"     9,400",1986,2013, 동산동,동산맨션,11,1~10,50.85,357,27110,2
"    37,600",2006,2013, 대신동,태왕아너스스카이,11,1~10,162.05,305-1,27110,7
"    31,600",2006,2013, 대신동,태왕아너스스카이,11,1~10,106.97,305-1,27110,13
"    31,800",2006,2013, 대신동,태왕아너스스카이,11,11~20,106.97,305-1,27110,19
"     9,000",1979,2013, 대신동,광명,11,21~30,59.24,1535,27110,5
"    32,500",2006,2013, 대신동,태왕아너스스카이,11,21~30,106.97,305-1,27110,28
"    16,000",1985,2013, 대신동,동서,11,21~30,83.06,1450,27110,2
"    33,900",2006,2013, 대신동,태왕아너스스카이,11,21~30,133.76,305-1,27110,25
"     9,300",1984,2013, 달성동,금오맨션,11,11~20,80.64,118-3,27110,1
"    31,000",2005,2013, 남산동,남산그린타운,11,1~10,110.07,2937-1,27110,15
"    16,200",1993,2013, 남산동,보성황실타운,11,11~20,59.96,2466-1,27110,12
"    11,200",1992,2013, 남산동,까치,11,11~20,53.6,2482-1,27110,12
"     6,950",2003,2013, 남산동,심미한마음,11,11~20,30.04,2483-1,27110,1
"    28,300",2008,2013, 남산동,남산휴먼시아2단지,11,11~20,84.99,2991,27110,15
"    13,200",1992,2013, 남산동,까치,11,11~20,53.6,2482-1,27110,11
"    17,300",2005,2013, 남산동,남산그린타운,11,11~20,53.41,2937-1,27110,1
"    25,850",2007,2013, 남산동,반월당삼정그린코아,11,21~30,102.64,665,27110,26
"    17,100",2005,2013, 남산동,남산그린타운,11,21~30,53.41,2937-1,27110,2
"    26,000",2008,2013, 남산동,남산휴먼시아2단지,11,21~30,76.99,2991,27110,7
"    28,300",2008,2013, 남산동,남산휴먼시아2단지,11,21~30,84.99,2991,27110,15
"    33,136",2007,2013, 대봉동,센트로팰리스,11,1~10,153.05,60-10,27110,4
"    24,900",2006,2013, 대봉동,대봉화성파크드림,11,1~10,84.05,152-24,27110,9
"    31,700",2007,2013, 대봉동,센트로팰리스,11,11~20,80.74,60-10,27110,18
"    23,300",2006,2013, 대봉동,대봉화성파크드림,11,11~20,84.05,152-24,27110,3
"    14,300",2000,2013, 대봉동,아트빌,11,11~20,78.58,44-13,27110,4
"    19,100",1986,2013, 대봉동,청운맨션,11,11~20,84.93,44-10,27110,12
"    26,000",2006,2013, 대봉동,대봉화성파크드림,11,11~20,84.05,152-24,27110,8
"    32,254",2007,2013, 대봉동,센트로팰리스,11,21~30,153.05,60-10,27110,3
"    23,500",1986,2013, 대봉동,청운맨션,11,21~30,105.11,44-10,27110,10
"    15,800",1978,2013, 대봉동,청구맨션,11,21~30,84.13,55-3,27110,2
"    25,800",2007,2013, 대봉동,센트로팰리스,11,21~30,80.71,60-10,27110,2
"    23,400",2006,2013, 대봉동,대봉화성파크드림,11,21~30,84.05,152-24,27110,3
"    40,000",2007,2013, 대봉동,센트로팰리스,11,21~30,153.05,60-10,27110,2
"    15,550",1978,2013, 대봉동,청구맨션,11,21~30,84.13,55-3,27110,1
"    18,000",2003,2013, 동인동1가,대흥아트,12,1~10,84.63,217,27110,8
"     6,300",1984,2013, 동인동3가,동삼(88-0),12,1~10,45.23,88,27110,3
"    26,000",2009,2013, 동인동4가,동인동삼정그린코아,12,11~20,84.73,220,27110,8
"    13,150",1979,2013, 삼덕동2가,아진맨션,12,1~10,94.64,208-4,27110,1
"    34,000",2013,2013, 삼덕동3가,삼덕청아람,12,21~31,84.61,383,27110,19
"    30,000",2013,2013, 삼덕동3가,삼덕청아람,12,21~31,84.57,383,27110,24
"    26,000",2006,2013, 봉산동,봉산뜨란채,12,11~20,84.6,110,27110,20
"    36,100",2007,2013, 계산동2가,미소시티,12,1~10,138.16,100,27110,24
"    40,000",2007,2013, 계산동2가,미소시티,12,11~20,157.22,100,27110,19
"    33,300",2007,2013, 계산동2가,미소시티,12,21~31,124.15,100,27110,5
"    17,700",1986,2013, 동산동,동산맨션,12,11~20,84.87,357,27110,15
"    10,500",1980,2013, 태평로2가,건영맨션,12,1~10,79.09,38-4,27110,8
"    34,800",2006,2013, 대신동,태왕아너스스카이,12,1~10,133.76,305-1,27110,19
"    10,000",1979,2013, 대신동,광명,12,1~10,54.74,1535,27110,5
"    11,600",1985,2013, 대신동,동서,12,11~20,65.06,1450,27110,5
"    43,000",2006,2013, 대신동,태왕아너스스카이,12,11~20,191.39,305-1,27110,25
"     7,500",1979,2013, 대신동,광명,12,11~20,54.74,1535,27110,5
"    32,200",2006,2013, 대신동,태왕아너스스카이,12,21~31,106.97,305-1,27110,10
"    12,500",1984,2013, 달성동,금오맨션,12,21~31,74.82,118-3,27110,6
